survey,variable,concept,year,quarter,target_year,target_period,horizon_class,horizon_years,horizon_quarters,bin_scheme,threshold,n,probability_lower,probability_upper,probability_uniform,n_positive_lower,n_positive_upper,share_positive_lower,share_positive_upper,open_tail_threshold
us,PRGDP,real_gdp,2011,4,2014,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,10.0,30,0.0,0.018739999999999996,,0,10,0.0,0.3333333333333333,True
us,PRGDP,real_gdp,2012,1,2012,,current_year,0.0,4,prgdp_2009q2_2020q1,3.0,41,0.2193487804878049,0.2193487804878049,0.2193487804878049,38,38,0.926829268292683,0.926829268292683,False
us,PRGDP,real_gdp,2012,1,2012,,current_year,0.0,4,prgdp_2009q2_2020q1,4.0,41,0.05288536585365854,0.05288536585365854,0.05288536585365854,20,20,0.4878048780487805,0.4878048780487805,False
us,PRGDP,real_gdp,2012,1,2012,,current_year,0.0,4,prgdp_2009q2_2020q1,5.0,41,0.01136829268292683,0.01136829268292683,0.01136829268292683,8,8,0.1951219512195122,0.1951219512195122,False
us,PRGDP,real_gdp,2012,1,2012,,current_year,0.0,4,prgdp_2009q2_2020q1,10.0,41,0.0,0.0033926829268292684,,0,5,0.0,0.12195121951219512,True
us,PRGDP,real_gdp,2012,1,2013,,next_year,1.0,8,prgdp_2009q2_2020q1,3.0,39,0.337351282051282,0.337351282051282,0.337351282051282,38,38,0.9743589743589743,0.9743589743589743,False
us,PRGDP,real_gdp,2012,1,2013,,next_year,1.0,8,prgdp_2009q2_2020q1,4.0,39,0.11196666666666666,0.11196666666666666,0.11196666666666666,25,25,0.6410256410256411,0.6410256410256411,False
us,PRGDP,real_gdp,2012,1,2013,,next_year,1.0,8,prgdp_2009q2_2020q1,5.0,39,0.03804358974358975,0.03804358974358975,0.03804358974358975,14,14,0.358974358974359,0.358974358974359,False
us,PRGDP,real_gdp,2012,1,2013,,next_year,1.0,8,prgdp_2009q2_2020q1,10.0,39,0.0,0.010033333333333335,,0,9,0.0,0.23076923076923078,True
us,PRGDP,real_gdp,2012,1,2014,,year_after_next,2.0,12,prgdp_2009q2_2020q1,3.0,30,0.4561933333333334,0.4561933333333334,0.4561933333333334,30,30,1.0,1.0,False
us,PRGDP,real_gdp,2012,1,2014,,year_after_next,2.0,12,prgdp_2009q2_2020q1,4.0,30,0.18611999999999998,0.18611999999999998,0.18611999999999998,24,24,0.8,0.8,False
us,PRGDP,real_gdp,2012,1,2014,,year_after_next,2.0,12,prgdp_2009q2_2020q1,5.0,30,0.06280666666666668,0.06280666666666668,0.06280666666666668,19,19,0.6333333333333333,0.6333333333333333,False
us,PRGDP,real_gdp,2012,1,2014,,year_after_next,2.0,12,prgdp_2009q2_2020q1,10.0,30,0.0,0.014586666666666666,,0,9,0.0,0.3,True
us,PRGDP,real_gdp,2012,1,2015,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,3.0,27,0.4848222222222222,0.4848222222222222,0.4848222222222222,26,26,0.9629629629629629,0.9629629629629629,False
us,PRGDP,real_gdp,2012,1,2015,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,4.0,27,0.17285185185185184,0.17285185185185184,0.17285185185185184,21,21,0.7777777777777778,0.7777777777777778,False
us,PRGDP,real_gdp,2012,1,2015,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,5.0,27,0.04681481481481482,0.04681481481481482,0.04681481481481482,15,15,0.5555555555555556,0.5555555555555556,False
us,PRGDP,real_gdp,2012,1,2015,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,10.0,27,0.0,0.012585185185185187,,0,8,0.0,0.2962962962962963,True
us,PRGDP,real_gdp,2012,2,2012,,current_year,0.0,3,prgdp_2009q2_2020q1,3.0,35,0.16536857142857145,0.16536857142857145,0.16536857142857145,29,29,0.8285714285714286,0.8285714285714286,False
us,PRGDP,real_gdp,2012,2,2012,,current_year,0.0,3,prgdp_2009q2_2020q1,4.0,35,0.03037428571428571,0.03037428571428571,0.030374285714285718,13,13,0.37142857142857144,0.37142857142857144,False
us,PRGDP,real_gdp,2012,2,2012,,current_year,0.0,3,prgdp_2009q2_2020q1,5.0,35,0.006414285714285714,0.006414285714285714,0.006414285714285714,5,5,0.14285714285714285,0.14285714285714285,False
us,PRGDP,real_gdp,2012,2,2012,,current_year,0.0,3,prgdp_2009q2_2020q1,10.0,35,0.0,0.0017971428571428572,,0,4,0.0,0.11428571428571428,True
us,PRGDP,real_gdp,2012,2,2013,,next_year,1.0,7,prgdp_2009q2_2020q1,3.0,34,0.26613823529411773,0.26613823529411773,0.26613823529411773,33,33,0.9705882352941176,0.9705882352941176,False
us,PRGDP,real_gdp,2012,2,2013,,next_year,1.0,7,prgdp_2009q2_2020q1,4.0,34,0.07536764705882354,0.07536764705882354,0.07536764705882354,22,22,0.6470588235294118,0.6470588235294118,False
us,PRGDP,real_gdp,2012,2,2013,,next_year,1.0,7,prgdp_2009q2_2020q1,5.0,34,0.011097058823529413,0.011097058823529413,0.011097058823529413,8,8,0.23529411764705882,0.23529411764705882,False
us,PRGDP,real_gdp,2012,2,2013,,next_year,1.0,7,prgdp_2009q2_2020q1,10.0,34,0.0,0.003461764705882353,,0,5,0.0,0.14705882352941177,True
us,PRGDP,real_gdp,2012,2,2014,,year_after_next,2.0,11,prgdp_2009q2_2020q1,3.0,27,0.4343925925925926,0.4343925925925926,0.4343925925925926,26,26,0.9629629629629629,0.9629629629629629,False
us,PRGDP,real_gdp,2012,2,2014,,year_after_next,2.0,11,prgdp_2009q2_2020q1,4.0,27,0.1513481481481482,0.1513481481481482,0.1513481481481482,21,21,0.7777777777777778,0.7777777777777778,False
us,PRGDP,real_gdp,2012,2,2014,,year_after_next,2.0,11,prgdp_2009q2_2020q1,5.0,27,0.02227407407407407,0.02227407407407407,0.02227407407407407,14,14,0.5185185185185185,0.5185185185185185,False
us,PRGDP,real_gdp,2012,2,2014,,year_after_next,2.0,11,prgdp_2009q2_2020q1,10.0,27,0.0,0.0032444444444444443,,0,4,0.0,0.14814814814814814,True
us,PRGDP,real_gdp,2012,2,2015,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,3.0,26,0.45390769230769235,0.45390769230769235,0.45390769230769235,26,26,1.0,1.0,False
us,PRGDP,real_gdp,2012,2,2015,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,4.0,26,0.15198461538461536,0.15198461538461536,0.15198461538461536,20,20,0.7692307692307693,0.7692307692307693,False
us,PRGDP,real_gdp,2012,2,2015,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,5.0,26,0.031123076923076923,0.031123076923076923,0.031123076923076923,14,14,0.5384615384615384,0.5384615384615384,False
us,PRGDP,real_gdp,2012,2,2015,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,10.0,26,0.0,0.005630769230769231,,0,5,0.0,0.19230769230769232,True
us,PRGDP,real_gdp,2012,3,2012,,current_year,0.0,2,prgdp_2009q2_2020q1,3.0,44,0.08305,0.08305,0.08305,28,28,0.6363636363636364,0.6363636363636364,False
us,PRGDP,real_gdp,2012,3,2012,,current_year,0.0,2,prgdp_2009q2_2020q1,4.0,44,0.01600227272727273,0.01600227272727273,0.01600227272727273,8,8,0.18181818181818182,0.18181818181818182,False
us,PRGDP,real_gdp,2012,3,2012,,current_year,0.0,2,prgdp_2009q2_2020q1,5.0,44,0.005681818181818182,0.005681818181818182,0.005681818181818182,4,4,0.09090909090909091,0.09090909090909091,False
us,PRGDP,real_gdp,2012,3,2012,,current_year,0.0,2,prgdp_2009q2_2020q1,10.0,44,0.0,0.0016772727272727273,,0,4,0.0,0.09090909090909091,True
us,PRGDP,real_gdp,2012,3,2013,,next_year,1.0,6,prgdp_2009q2_2020q1,3.0,44,0.15494999999999998,0.15494999999999998,0.15494999999999998,34,34,0.7727272727272727,0.7727272727272727,False
us,PRGDP,real_gdp,2012,3,2013,,next_year,1.0,6,prgdp_2009q2_2020q1,4.0,44,0.044406818181818186,0.044406818181818186,0.044406818181818186,19,19,0.4318181818181818,0.4318181818181818,False
us,PRGDP,real_gdp,2012,3,2013,,next_year,1.0,6,prgdp_2009q2_2020q1,5.0,44,0.007727272727272728,0.007727272727272728,0.007727272727272728,8,8,0.18181818181818182,0.18181818181818182,False
us,PRGDP,real_gdp,2012,3,2013,,next_year,1.0,6,prgdp_2009q2_2020q1,10.0,44,0.0,0.002152272727272728,,0,5,0.0,0.11363636363636363,True
us,PRGDP,real_gdp,2012,3,2014,,year_after_next,2.0,10,prgdp_2009q2_2020q1,3.0,34,0.33675000000000005,0.33675000000000005,0.33675000000000005,32,32,0.9411764705882353,0.9411764705882353,False
us,PRGDP,real_gdp,2012,3,2014,,year_after_next,2.0,10,prgdp_2009q2_2020q1,4.0,34,0.11374705882352942,0.11374705882352942,0.11374705882352942,22,22,0.6470588235294118,0.6470588235294118,False
us,PRGDP,real_gdp,2012,3,2014,,year_after_next,2.0,10,prgdp_2009q2_2020q1,5.0,34,0.024073529411764705,0.024073529411764705,0.024073529411764705,14,14,0.4117647058823529,0.4117647058823529,False
us,PRGDP,real_gdp,2012,3,2014,,year_after_next,2.0,10,prgdp_2009q2_2020q1,10.0,34,0.0,0.004555882352941177,,0,6,0.0,0.17647058823529413,True
us,PRGDP,real_gdp,2012,3,2015,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,3.0,32,0.39924375,0.39924375,0.39924375,31,31,0.96875,0.96875,False
us,PRGDP,real_gdp,2012,3,2015,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,4.0,32,0.128171875,0.128171875,0.128171875,23,23,0.71875,0.71875,False
us,PRGDP,real_gdp,2012,3,2015,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,5.0,32,0.030450000000000005,0.030450000000000005,0.030450000000000005,15,15,0.46875,0.46875,False
us,PRGDP,real_gdp,2012,3,2015,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,10.0,32,0.0,0.00658125,,0,8,0.0,0.25,True
us,PRGDP,real_gdp,2012,4,2012,,current_year,0.0,1,prgdp_2009q2_2020q1,3.0,36,0.04395833333333334,0.04395833333333334,0.04395833333333334,14,14,0.3888888888888889,0.3888888888888889,False
us,PRGDP,real_gdp,2012,4,2012,,current_year,0.0,1,prgdp_2009q2_2020q1,4.0,36,0.005625000000000001,0.005625000000000001,0.005625000000000001,4,4,0.1111111111111111,0.1111111111111111,False
us,PRGDP,real_gdp,2012,4,2012,,current_year,0.0,1,prgdp_2009q2_2020q1,5.0,36,0.0006250000000000001,0.0006250000000000001,0.0006250000000000001,2,2,0.05555555555555555,0.05555555555555555,False
us,PRGDP,real_gdp,2012,4,2012,,current_year,0.0,1,prgdp_2009q2_2020q1,10.0,36,0.0,6.944444444444446e-05,,0,1,0.0,0.027777777777777776,True
us,PRGDP,real_gdp,2012,4,2013,,next_year,1.0,5,prgdp_2009q2_2020q1,3.0,37,0.14575945945945942,0.14575945945945942,0.14575945945945942,27,27,0.7297297297297297,0.7297297297297297,False
us,PRGDP,real_gdp,2012,4,2013,,next_year,1.0,5,prgdp_2009q2_2020q1,4.0,37,0.03285135135135136,0.03285135135135136,0.03285135135135136,18,18,0.4864864864864865,0.4864864864864865,False
us,PRGDP,real_gdp,2012,4,2013,,next_year,1.0,5,prgdp_2009q2_2020q1,5.0,37,0.002337837837837838,0.002337837837837838,0.002337837837837838,5,5,0.13513513513513514,0.13513513513513514,False
us,PRGDP,real_gdp,2012,4,2013,,next_year,1.0,5,prgdp_2009q2_2020q1,10.0,37,0.0,0.00018648648648648651,,0,2,0.0,0.05405405405405406,True
us,PRGDP,real_gdp,2012,4,2014,,year_after_next,2.0,9,prgdp_2009q2_2020q1,3.0,31,0.37785806451612913,0.37785806451612913,0.37785806451612913,30,30,0.967741935483871,0.967741935483871,False
us,PRGDP,real_gdp,2012,4,2014,,year_after_next,2.0,9,prgdp_2009q2_2020q1,4.0,31,0.12286451612903228,0.12286451612903228,0.12286451612903228,20,20,0.6451612903225806,0.6451612903225806,False
us,PRGDP,real_gdp,2012,4,2014,,year_after_next,2.0,9,prgdp_2009q2_2020q1,5.0,31,0.026825806451612907,0.026825806451612907,0.026825806451612907,14,14,0.45161290322580644,0.45161290322580644,False
us,PRGDP,real_gdp,2012,4,2014,,year_after_next,2.0,9,prgdp_2009q2_2020q1,10.0,31,0.0,0.0034709677419354846,,0,5,0.0,0.16129032258064516,True
us,PRGDP,real_gdp,2012,4,2015,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,3.0,28,0.41664285714285715,0.41664285714285715,0.4166428571428572,27,27,0.9642857142857143,0.9642857142857143,False
us,PRGDP,real_gdp,2012,4,2015,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,4.0,28,0.1563857142857143,0.1563857142857143,0.1563857142857143,21,21,0.75,0.75,False
us,PRGDP,real_gdp,2012,4,2015,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,5.0,28,0.03743571428571429,0.03743571428571429,0.03743571428571429,12,12,0.42857142857142855,0.42857142857142855,False
us,PRGDP,real_gdp,2012,4,2015,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,10.0,28,0.0,0.008450000000000001,,0,8,0.0,0.2857142857142857,True
us,PRGDP,real_gdp,2013,1,2013,,current_year,0.0,4,prgdp_2009q2_2020q1,3.0,40,0.1201575,0.1201575,0.1201575,32,32,0.8,0.8,False
us,PRGDP,real_gdp,2013,1,2013,,current_year,0.0,4,prgdp_2009q2_2020q1,4.0,40,0.0189525,0.0189525,0.0189525,13,13,0.325,0.325,False
us,PRGDP,real_gdp,2013,1,2013,,current_year,0.0,4,prgdp_2009q2_2020q1,5.0,40,0.0015725000000000003,0.0015725000000000003,0.0015725000000000003,4,4,0.1,0.1,False
us,PRGDP,real_gdp,2013,1,2013,,current_year,0.0,4,prgdp_2009q2_2020q1,10.0,40,0.0,0.00017250000000000002,,0,2,0.0,0.05,True
us,PRGDP,real_gdp,2013,1,2014,,next_year,1.0,8,prgdp_2009q2_2020q1,3.0,40,0.29954000000000003,0.29954000000000003,0.29954000000000003,37,37,0.925,0.925,False
us,PRGDP,real_gdp,2013,1,2014,,next_year,1.0,8,prgdp_2009q2_2020q1,4.0,40,0.07671999999999998,0.07671999999999998,0.07671999999999998,22,22,0.55,0.55,False
us,PRGDP,real_gdp,2013,1,2014,,next_year,1.0,8,prgdp_2009q2_2020q1,5.0,40,0.015885,0.015885,0.015885,12,12,0.3,0.3,False
us,PRGDP,real_gdp,2013,1,2014,,next_year,1.0,8,prgdp_2009q2_2020q1,10.0,40,0.0,0.00207,,0,4,0.0,0.1,True
us,PRGDP,real_gdp,2013,1,2015,,year_after_next,2.0,12,prgdp_2009q2_2020q1,3.0,30,0.3808533333333333,0.3808533333333333,0.3808533333333333,29,29,0.9666666666666667,0.9666666666666667,False
us,PRGDP,real_gdp,2013,1,2015,,year_after_next,2.0,12,prgdp_2009q2_2020q1,4.0,30,0.12843333333333334,0.12843333333333334,0.12843333333333334,17,17,0.5666666666666667,0.5666666666666667,False
us,PRGDP,real_gdp,2013,1,2015,,year_after_next,2.0,12,prgdp_2009q2_2020q1,5.0,30,0.034620000000000005,0.034620000000000005,0.034620000000000005,12,12,0.4,0.4,False
us,PRGDP,real_gdp,2013,1,2015,,year_after_next,2.0,12,prgdp_2009q2_2020q1,10.0,30,0.0,0.006180000000000001,,0,5,0.0,0.16666666666666666,True
us,PRGDP,real_gdp,2013,1,2016,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,3.0,26,0.3756,0.3756,0.3756,25,25,0.9615384615384616,0.9615384615384616,False
us,PRGDP,real_gdp,2013,1,2016,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,4.0,26,0.10783076923076923,0.10783076923076923,0.10783076923076923,15,15,0.5769230769230769,0.5769230769230769,False
us,PRGDP,real_gdp,2013,1,2016,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,5.0,26,0.02596923076923077,0.02596923076923077,0.02596923076923077,9,9,0.34615384615384615,0.34615384615384615,False
us,PRGDP,real_gdp,2013,1,2016,,three_years_ahead,3.0,16,prgdp_2009q2_2020q1,10.0,26,0.0,0.004461538461538461,,0,3,0.0,0.11538461538461539,True
us,PRGDP,real_gdp,2013,2,2013,,current_year,0.0,3,prgdp_2009q2_2020q1,3.0,38,0.09921578947368422,0.09921578947368422,0.09921578947368422,29,29,0.7631578947368421,0.7631578947368421,False
us,PRGDP,real_gdp,2013,2,2013,,current_year,0.0,3,prgdp_2009q2_2020q1,4.0,38,0.01733684210526316,0.01733684210526316,0.01733684210526316,12,12,0.3157894736842105,0.3157894736842105,False
us,PRGDP,real_gdp,2013,2,2013,,current_year,0.0,3,prgdp_2009q2_2020q1,5.0,38,0.0017763157894736842,0.0017763157894736842,0.0017763157894736842,5,5,0.13157894736842105,0.13157894736842105,False
us,PRGDP,real_gdp,2013,2,2013,,current_year,0.0,3,prgdp_2009q2_2020q1,10.0,38,0.0,0.0001368421052631579,,0,2,0.0,0.05263157894736842,True
us,PRGDP,real_gdp,2013,2,2014,,next_year,1.0,7,prgdp_2009q2_2020q1,3.0,37,0.301854054054054,0.301854054054054,0.301854054054054,35,35,0.9459459459459459,0.9459459459459459,False
us,PRGDP,real_gdp,2013,2,2014,,next_year,1.0,7,prgdp_2009q2_2020q1,4.0,37,0.0731135135135135,0.0731135135135135,0.0731135135135135,21,21,0.5675675675675675,0.5675675675675675,False
us,PRGDP,real_gdp,2013,2,2014,,next_year,1.0,7,prgdp_2009q2_2020q1,5.0,37,0.01501621621621622,0.01501621621621622,0.01501621621621622,10,10,0.2702702702702703,0.2702702702702703,False
us,PRGDP,real_gdp,2013,2,2014,,next_year,1.0,7,prgdp_2009q2_2020q1,10.0,37,0.0,0.0026594594594594595,,0,5,0.0,0.13513513513513514,True
us,PRGDP,real_gdp,2013,2,2015,,year_after_next,2.0,11,prgdp_2009q2_2020q1,3.0,27,0.397062962962963,0.397062962962963,0.39706296296296295,26,26,0.9629629629629629,0.9629629629629629,False
us,PRGDP,real_gdp,2013,2,2015,,year_after_next,2.0,11,prgdp_2009q2_2020q1,4.0,27,0.14186296296296297,0.14186296296296297,0.14186296296296297,18,18,0.6666666666666666,0.6666666666666666,False
us,PRGDP,real_gdp,2013,2,2015,,year_after_next,2.0,11,prgdp_2009q2_2020q1,5.0,27,0.03244814814814815,0.03244814814814815,0.03244814814814815,12,12,0.4444444444444444,0.4444444444444444,False
us,PRGDP,real_gdp,2013,2,2015,,year_after_next,2.0,11,prgdp_2009q2_2020q1,10.0,27,0.0,0.008085185185185185,,0,6,0.0,0.2222222222222222,True
us,PRGDP,real_gdp,2013,2,2016,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,3.0,24,0.37092083333333337,0.37092083333333337,0.3709208333333333,23,23,0.9583333333333334,0.9583333333333334,False
us,PRGDP,real_gdp,2013,2,2016,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,4.0,24,0.11910416666666666,0.11910416666666666,0.11910416666666666,16,16,0.6666666666666666,0.6666666666666666,False
us,PRGDP,real_gdp,2013,2,2016,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,5.0,24,0.03665416666666667,0.03665416666666667,0.03665416666666667,11,11,0.4583333333333333,0.4583333333333333,False
us,PRGDP,real_gdp,2013,2,2016,,three_years_ahead,3.0,15,prgdp_2009q2_2020q1,10.0,24,0.0,0.0060958333333333324,,0,5,0.0,0.20833333333333334,True
us,PRGDP,real_gdp,2013,3,2013,,current_year,0.0,2,prgdp_2009q2_2020q1,3.0,39,0.03980769230769231,0.03980769230769231,0.03980769230769231,19,19,0.48717948717948717,0.48717948717948717,False
us,PRGDP,real_gdp,2013,3,2013,,current_year,0.0,2,prgdp_2009q2_2020q1,4.0,39,0.007166666666666668,0.007166666666666668,0.007166666666666668,8,8,0.20512820512820512,0.20512820512820512,False
us,PRGDP,real_gdp,2013,3,2013,,current_year,0.0,2,prgdp_2009q2_2020q1,5.0,39,0.0013256410256410256,0.0013256410256410256,0.0013256410256410256,3,3,0.07692307692307693,0.07692307692307693,False
us,PRGDP,real_gdp,2013,3,2013,,current_year,0.0,2,prgdp_2009q2_2020q1,10.0,39,0.0,0.00026153846153846154,,0,2,0.0,0.05128205128205128,True
us,PRGDP,real_gdp,2013,3,2014,,next_year,1.0,6,prgdp_2009q2_2020q1,3.0,38,0.2837526315789473,0.2837526315789473,0.2837526315789473,34,34,0.8947368421052632,0.8947368421052632,False
us,PRGDP,real_gdp,2013,3,2014,,next_year,1.0,6,prgdp_2009q2_2020q1,4.0,38,0.07296842105263159,0.07296842105263159,0.07296842105263159,25,25,0.6578947368421053,0.6578947368421053,False
us,PRGDP,real_gdp,2013,3,2014,,next_year,1.0,6,prgdp_2009q2_2020q1,5.0,38,0.013063157894736842,0.013063157894736842,0.013063157894736842,12,12,0.3157894736842105,0.3157894736842105,False
us,PRGDP,real_gdp,2013,3,2014,,next_year,1.0,6,prgdp_2009q2_2020q1,10.0,38,0.0,0.0024000000000000002,,0,8,0.0,0.21052631578947367,True
us,PRGDP,real_gdp,2013,3,2015,,year_after_next,2.0,10,prgdp_2009q2_2020q1,3.0,29,0.3971137931034483,0.3971137931034483,0.3971137931034483,27,27,0.9310344827586207,0.9310344827586207,False
us,PRGDP,real_gdp,2013,3,2015,,year_after_next,2.0,10,prgdp_2009q2_2020q1,4.0,29,0.14721724137931033,0.14721724137931033,0.14721724137931033,22,22,0.7586206896551724,0.7586206896551724,False
us,PRGDP,real_gdp,2013,3,2015,,year_after_next,2.0,10,prgdp_2009q2_2020q1,5.0,29,0.03768620689655173,0.03768620689655173,0.03768620689655173,15,15,0.5172413793103449,0.5172413793103449,False
us,PRGDP,real_gdp,2013,3,2015,,year_after_next,2.0,10,prgdp_2009q2_2020q1,10.0,29,0.0,0.008968965517241379,,0,8,0.0,0.27586206896551724,True
us,PRGDP,real_gdp,2013,3,2016,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,3.0,26,0.3859,0.3859,0.3859,24,24,0.9230769230769231,0.9230769230769231,False
us,PRGDP,real_gdp,2013,3,2016,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,4.0,26,0.13092307692307692,0.13092307692307692,0.13092307692307692,20,20,0.7692307692307693,0.7692307692307693,False
us,PRGDP,real_gdp,2013,3,2016,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,5.0,26,0.03375000000000001,0.03375000000000001,0.03375000000000001,12,12,0.46153846153846156,0.46153846153846156,False
us,PRGDP,real_gdp,2013,3,2016,,three_years_ahead,3.0,14,prgdp_2009q2_2020q1,10.0,26,0.0,0.008388461538461539,,0,8,0.0,0.3076923076923077,True
us,PRGDP,real_gdp,2013,4,2013,,current_year,0.0,1,prgdp_2009q2_2020q1,3.0,40,0.03275,0.03275,0.03275,13,13,0.325,0.325,False
us,PRGDP,real_gdp,2013,4,2013,,current_year,0.0,1,prgdp_2009q2_2020q1,4.0,40,0.0032500000000000003,0.0032500000000000003,0.0032500000000000003,6,6,0.15,0.15,False
us,PRGDP,real_gdp,2013,4,2013,,current_year,0.0,1,prgdp_2009q2_2020q1,5.0,40,0.00025,0.00025,0.00025,1,1,0.025,0.025,False
us,PRGDP,real_gdp,2013,4,2013,,current_year,0.0,1,prgdp_2009q2_2020q1,10.0,40,0.0,0.0,,0,0,0.0,0.0,True
us,PRGDP,real_gdp,2013,4,2014,,next_year,1.0,5,prgdp_2009q2_2020q1,3.0,40,0.248245,0.248245,0.248245,37,37,0.925,0.925,False
us,PRGDP,real_gdp,2013,4,2014,,next_year,1.0,5,prgdp_2009q2_2020q1,4.0,40,0.05569500000000001,0.05569500000000001,0.05569500000000001,21,21,0.525,0.525,False
us,PRGDP,real_gdp,2013,4,2014,,next_year,1.0,5,prgdp_2009q2_2020q1,5.0,40,0.013085,0.013085,0.013085,11,11,0.275,0.275,False
us,PRGDP,real_gdp,2013,4,2014,,next_year,1.0,5,prgdp_2009q2_2020q1,10.0,40,0.0,0.00255,,0,6,0.0,0.15,True
us,PRGDP,real_gdp,2013,4,2015,,year_after_next,2.0,9,prgdp_2009q2_2020q1,3.0,33,0.3696515151515152,0.3696515151515152,0.3696515151515152,32,32,0.9696969696969697,0.9696969696969697,False
us,PRGDP,real_gdp,2013,4,2015,,year_after_next,2.0,9,prgdp_2009q2_2020q1,4.0,33,0.11176060606060607,0.11176060606060607,0.11176060606060607,20,20,0.6060606060606061,0.6060606060606061,False
us,PRGDP,real_gdp,2013,4,2015,,year_after_next,2.0,9,prgdp_2009q2_2020q1,5.0,33,0.025857575757575763,0.025857575757575763,0.025857575757575763,14,14,0.42424242424242425,0.42424242424242425,False
us,PRGDP,real_gdp,2013,4,2015,,year_after_next,2.0,9,prgdp_2009q2_2020q1,10.0,33,0.0,0.005227272727272728,,0,6,0.0,0.18181818181818182,True
us,PRGDP,real_gdp,2013,4,2016,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,3.0,28,0.3886392857142857,0.3886392857142857,0.3886392857142857,27,27,0.9642857142857143,0.9642857142857143,False
us,PRGDP,real_gdp,2013,4,2016,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,4.0,28,0.12141071428571427,0.12141071428571427,0.12141071428571427,19,19,0.6785714285714286,0.6785714285714286,False
us,PRGDP,real_gdp,2013,4,2016,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,5.0,28,0.032910714285714286,0.032910714285714286,0.032910714285714286,13,13,0.4642857142857143,0.4642857142857143,False
us,PRGDP,real_gdp,2013,4,2016,,three_years_ahead,3.0,13,prgdp_2009q2_2020q1,10.0,28,0.0,0.006546428571428571,,0,6,0.0,0.21428571428571427,True
